Track ID,Name,Artist,Album Artist,Album,Genre,Comments,Kind,Size,Total Time,Track Number,Year,Bit Rate,Track Count,Composer,Publisher,Location,File Folder Count,Library Folder Count,Date Modified,Date Added
9146,Children Of Damned,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,6472304,269000,4,1997,192,,Steve Harris,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2004%20-%20Children%20Of%20The%20Damned.mp3,-1,-1,2008-07-04T04:30:54Z,2023-10-23T02:11:53Z
9147,Under Jolly Roger,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,4407601,275000,5,1997,128,,Rock'n Rolf,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2005%20-%20Under%20Jolly%20Roger.mp3,-1,-1,2008-07-04T04:30:54Z,2023-10-23T02:11:53Z
9148,Symphony Of The Dead,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3514368,219000,6,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2006%20-%20Symphony%20Of%20The%20Dead.mp3,-1,-1,2008-07-04T04:30:54Z,2023-10-23T02:11:53Z
9149,Here Comes The Tears,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3217408,201000,7,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2007%20-%20Here%20Comes%20The%20Tears.mp3,-1,-1,2008-07-04T04:30:55Z,2023-10-23T02:11:53Z
9150,Enter Transcendental Sleep,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,5570560,348000,8,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2008%20-%20Enter%20Transcendental%20Sleep.mp3,-1,-1,2008-07-04T04:30:55Z,2023-10-23T02:11:53Z
9151,The Quiet Desert,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3721216,232000,9,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2009%20-%20The%20Quiet%20Desert.mp3,-1,-1,2008-07-04T04:30:56Z,2023-10-23T02:11:53Z
9152,Down The Qliphothic Tunnel,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,2770944,173000,10,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2010%20-%20Down%20The%20Qliphothic%20Tunnel.mp3,-1,-1,2008-07-04T04:30:56Z,2023-10-23T02:11:53Z
9153,Up To Netzach / Floating Back,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3975230,248000,11,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2011%20-%20Up%20To%20Netzach%20-%20Floating%20Back.mp3,-1,-1,2008-07-04T04:30:57Z,2023-10-23T02:11:53Z
9154,The Fall Into Eclipse,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3586048,224000,12,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2012%20-%20The%20Fall%20Into%20Eclipse.mp3,-1,-1,2008-07-04T04:30:57Z,2023-10-23T02:11:53Z
9155,Enter Transcendental Sleep II,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3694592,230000,13,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2013%20-%20Enter%20Transcendental%20Sleep%20II.mp3,-1,-1,2008-07-04T04:30:57Z,2023-10-23T02:11:53Z
9156,The Gates To A'arab Zaraq Are Open,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,1363968,85000,14,1997,128,,Christofer Johnsson,Nuclear Blast Americ,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2014%20-%20The%20Gates%20To%20A%27arab%20Zaraq%20Are%20Open.mp3,-1,-1,2008-07-04T04:30:57Z,2023-10-23T02:11:53Z
9157,The Quiet Desert II,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,3700736,231000,15,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2015%20-%20The%20Quiet%20Desert%20II.mp3,-1,-1,2008-07-04T04:30:58Z,2023-10-23T02:11:53Z
9158,Down The Qliphothic Tunnel II,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,2768896,172000,16,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2016%20-%20Down%20The%20Qliphothic%20Tunnel%20II.mp3,-1,-1,2008-07-04T04:30:58Z,2023-10-23T02:11:53Z
9159,Up To Netzach II,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,2764800,172000,17,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2017%20-%20Up%20To%20Netzach%20II.mp3,-1,-1,2008-07-04T04:30:58Z,2023-10-23T02:11:53Z
9160,Floating Back II,Therion,Therion,A'arab Zaraq - Lucid Dreaming,Metal,,MPEG audio file,854016,53000,18,1997,128,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20A%27arab%20Zaraq%20-%20Lucid%20Dreaming%20-%2018%20-%20Floating%20Back%20II.mp3,-1,-1,2008-07-04T04:30:58Z,2023-10-23T02:11:53Z
9161,Future Consciousness,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,7150190,297000,1,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2001%20-%20Future%20Consciousness.mp3,-1,-1,2009-08-26T04:10:59Z,2023-10-23T02:11:53Z
9162,Pandemonic Outbreak,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,6266206,260000,2,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2002%20-%20Pandemonic%20Outbreak.mp3,-1,-1,2009-08-26T04:10:59Z,2023-10-23T02:11:53Z
9163,Cthulhu,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,8851689,368000,3,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2003%20-%20Cthulhu.mp3,-1,-1,2009-08-26T04:10:59Z,2023-10-23T02:11:53Z
9164,Symphony of the Dead,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,9795911,408000,4,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2004%20-%20Symphony%20of%20the%20Dead.mp3,-1,-1,2009-08-26T04:11:00Z,2023-10-23T02:11:53Z
9165,Beyond Sanctorum,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,3721459,154000,5,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2005%20-%20Beyond%20Sanctorum.mp3,-1,-1,2009-08-26T04:11:00Z,2023-10-23T02:11:53Z
9166,Enter the Depths of Eternal Darkness,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,6848023,285000,6,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2006%20-%20Enter%20the%20Depths%20of%20Eternal%20Darkness.mp3,-1,-1,2009-08-26T04:11:01Z,2023-10-23T02:11:53Z
9167,Illusions of Life,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,4803557,200000,7,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2007%20-%20Illusions%20of%20Life.mp3,-1,-1,2009-08-26T04:11:01Z,2023-10-23T02:11:53Z
9168,The Way,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,15974969,665000,8,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2008%20-%20The%20Way.mp3,-1,-1,2009-08-26T04:11:01Z,2023-10-23T02:11:53Z
9169,Paths,Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,2910189,121000,9,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2009%20-%20Paths.mp3,-1,-1,2009-08-26T04:11:02Z,2023-10-23T02:11:53Z
9170,Tyrants of the Damned [*],Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,5443670,226000,10,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2010%20-%20Tyrants%20of%20the%20Damned%20%5B-%5D.mp3,-1,-1,2009-08-26T04:11:02Z,2023-10-23T02:11:54Z
9171,Cthulhu [*][Demo Version],Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,8898730,370000,11,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2011%20-%20Cthulhu%20%5B-%5D%5BDemo%20Version%5D.mp3,-1,-1,2009-08-26T04:11:03Z,2023-10-23T02:11:54Z
9172,Future Consciousness [*][Demo Version],Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,7372773,307000,12,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2012%20-%20Future%20Consciousness%20%5B-%5D%5BDemo%20Version%5D.mp3,-1,-1,2009-08-26T04:11:03Z,2023-10-23T02:11:54Z
9173,Symphony of the Dead [*][Demo Version],Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,8957713,373000,13,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2013%20-%20Symphony%20of%20the%20Dead%20%5B-%5D%5BDemo%20Version%5D.mp3,-1,-1,2009-08-26T04:11:04Z,2023-10-23T02:11:54Z
9174,Beyond Sanctorum [*][Demo Version],Therion,Therion,Beyond Sanctorum,Rock,,MPEG audio file,3593582,149000,14,1991,192,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Beyond%20Sanctorum%20-%2014%20-%20Beyond%20Sanctorum%20%5B-%5D%5BDemo%20Version%5D.mp3,-1,-1,2009-08-26T04:11:04Z,2023-10-23T02:11:54Z
9175,Seven Secrets Of The Sphinx,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,6068830,216000,1,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2001%20-%20Seven%20Secrets%20Of%20The%20Sphinx.mp3,-1,-1,2008-07-04T04:31:04Z,2023-10-23T02:11:54Z
9176,Eternal Return,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,12055610,430000,2,2000,224,,Thomas Karlson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2002%20-%20Eternal%20Return.mp3,-1,-1,2008-07-04T04:31:06Z,2023-10-23T02:11:54Z
9177,Enter Vril-Ya,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,11158147,398000,3,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2003%20-%20Enter%20Vril-Ya.mp3,-1,-1,2008-07-04T04:31:07Z,2023-10-23T02:11:54Z
9178,Ship Of Luna,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,10883129,388000,4,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2004%20-%20Ship%20Of%20Luna.mp3,-1,-1,2008-07-04T04:31:08Z,2023-10-23T02:11:54Z
9179,The Invincible,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,8667634,309000,5,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2005%20-%20The%20Invincible.mp3,-1,-1,2008-07-04T04:31:09Z,2023-10-23T02:11:54Z
9180,Deggial,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,8498667,303000,6,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2006%20-%20Deggial.mp3,-1,-1,2008-07-04T04:31:10Z,2023-10-23T02:11:54Z
9181,Emerald Crown,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,9233027,329000,7,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2007%20-%20Emerald%20Crown.mp3,-1,-1,2008-07-04T04:31:11Z,2023-10-23T02:11:54Z
9182,The Flight Of The Lord Of Flie,Therion,Therion,Deggial,Other,MusX@www.kerrazy-torrents.co,MPEG audio file,2300251,82000,8,2000,224,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2008%20-%20The%20Flight%20Of%20The%20Lord%20Of%20Flies.mp3,-1,-1,2008-07-04T04:31:11Z,2023-10-23T02:11:54Z
9183,Flesh Of The Gods,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,6897580,246000,9,2000,224,,Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2009%20-%20Flesh%20Of%20The%20Gods.mp3,-1,-1,2008-07-04T04:31:12Z,2023-10-23T02:11:54Z
9184,Via Nocturna (part 1 & 2),Therion,Therion,Deggial,Other,MusX@www.kerrazy-torrents.co,MPEG audio file,16051840,573000,10,2000,224,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2010%20-%20Via%20Nocturna%20%28part%201%20%26%202%29.mp3,-1,-1,2008-07-04T04:31:13Z,2023-10-23T02:11:54Z
9185,O Fortuna,Therion,Therion,Deggial,Rock,MusX@www.kerrazy-torrents.co,MPEG audio file,5779213,206000,11,2000,224,,Carl Orff,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Deggial%20-%2011%20-%20O%20Fortuna.mp3,-1,-1,2008-07-04T04:31:14Z,2023-10-23T02:11:54Z
9186,Typhon,Therion,Therion,Lemuria,Metal,,MPEG audio file,9862124,276000,1,2004,285,,Kristian Niemann/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2001%20-%20Typhon.mp3,-1,-1,2008-07-04T04:31:15Z,2023-10-23T02:11:54Z
9187,Uthark Runa,Therion,Therion,Lemuria,Metal,,MPEG audio file,10003334,281000,2,2004,283,,Christofer Johnsson/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2002%20-%20Uthark%20Runa.mp3,-1,-1,2008-07-04T04:31:15Z,2023-10-23T02:11:54Z
9188,Three Ships Of Berik (part 1),Therion,Therion,Lemuria,Metal,Calling To Arms And Fighting The Battle,MPEG audio file,7438587,199000,3,2004,297,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2003%20-%20Three%20Ships%20Of%20Berik%20%28Part%201%29.mp3,-1,-1,2008-07-04T04:31:16Z,2023-10-23T02:11:54Z
9189,Three Ships Of Berik (part 2),Therion,Therion,Lemuria,Metal,Victory!,MPEG audio file,1569939,44000,4,2004,284,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2004%20-%20Three%20Ships%20Of%20Berik%20%28Part%202%29.mp3,-1,-1,2008-07-04T04:31:16Z,2023-10-23T02:11:54Z
9190,Lemuria,Therion,Therion,Lemuria,Metal,,MPEG audio file,7735502,255000,5,2004,242,,Christofer Johnsson/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2005%20-%20Lemuria.mp3,-1,-1,2008-07-04T04:31:16Z,2023-10-23T02:11:54Z
9191,Quetzalcoatl,Therion,Therion,Lemuria,Metal,,MPEG audio file,7596117,227000,6,2004,267,,Christofer Johnsson/Martin Fernandez Cufre/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2006%20-%20Quetzalcoatl.mp3,-1,-1,2008-07-04T04:31:17Z,2023-10-23T02:11:55Z
9192,The Dreams Of Swedenbord,Therion,Therion,Lemuria,Metal,,MPEG audio file,9259696,298000,7,2004,248,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2007%20-%20The%20Dreams%20Of%20Swedenbord.mp3,-1,-1,2008-07-04T04:31:17Z,2023-10-23T02:11:55Z
9193,An Arrow From The Sun,Therion,Therion,Lemuria,Metal,,MPEG audio file,11080108,354000,8,2004,249,,Christofer Johnsson/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2008%20-%20An%20Arrow%20From%20The%20Sun.mp3,-1,-1,2008-07-04T04:31:18Z,2023-10-23T02:11:55Z
9194,Abraxas,Therion,Therion,Lemuria,Metal,,MPEG audio file,10801043,321000,9,2004,268,,Christofer Johnsson/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2009%20-%20Abraxas.mp3,-1,-1,2008-07-04T04:31:18Z,2023-10-23T02:11:55Z
9195,Feuer Overture-Prometheus Entfesselt,Therion,Therion,Lemuria,Metal,,MPEG audio file,9352787,279000,10,2004,268,,Christian Rätsch/Christofer Johnsson/Kristian Niemann/Thomas Karlsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lemuria%20-%2010%20-%20Feuer%20Overture-Prometheus%20Entfesselt.mp3,-1,-1,2008-07-04T04:31:19Z,2023-10-23T02:11:55Z
9196,The Wings of the Hydra,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,5159586,213000,1,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2001.wma,-1,-1,2007-08-10T13:29:59Z,2023-10-23T02:11:55Z
9197,Melez,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,5973854,247000,2,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2002.wma,-1,-1,2007-08-10T13:30:00Z,2023-10-23T02:11:55Z
9198,Arrival of the Darkest Queen,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,1347738,54000,3,1995,192,,,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2003.wma,-1,-1,2007-08-10T13:30:01Z,2023-10-23T02:11:55Z
9199,The Beauty in Black,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,4658498,192000,4,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2004.wma,-1,-1,2007-08-10T13:30:01Z,2023-10-23T02:11:55Z
9200,Riders of Theli,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,4157410,171000,5,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2005.wma,-1,-1,2007-08-10T13:30:02Z,2023-10-23T02:11:55Z
9201,Black,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,7316054,302000,6,1995,192,,Christopher Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2006.wma,-1,-1,2007-08-10T13:30:03Z,2023-10-23T02:11:55Z
9202,Darkness Eve,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,7709766,319000,7,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2007.wma,-1,-1,2007-08-10T13:30:03Z,2023-10-23T02:11:55Z
9203,Sorrows of the Moon,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,4989574,206000,8,1995,192,,Martin Eric Ain,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2008.wma,-1,-1,2007-08-10T13:30:04Z,2023-10-23T02:11:55Z
9204,Let the New Day Begin,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,5204326,215000,9,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2009.wma,-1,-1,2007-08-10T13:30:05Z,2023-10-23T02:11:55Z
9205,Lepaca Kliffoth,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,6439150,266000,10,1995,192,,,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2010.wma,-1,-1,2007-08-10T13:30:05Z,2023-10-23T02:11:55Z
9206,Evocation of Vovin,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,7101302,294000,11,1995,192,,C. Johnsson,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2011.wma,-1,-1,2007-08-10T13:30:06Z,2023-10-23T02:11:55Z
9207,Therion - Therion - Lepaca Kliffoth - 12,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,6072282,251000,12,1995,192,,,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2012.wma,-1,-1,2007-08-10T13:30:06Z,2023-10-23T02:11:55Z
9208,Therion - Therion - Lepaca Kliffoth - 13,Therion,Onbekende artiest,Lepaca Kliffoth,Metal,,MPEG audio file,4354266,179000,13,1995,192,,,Nuclear Blast,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Lepaca%20Kliffoth%20-%2013.wma,-1,-1,2007-08-10T13:30:06Z,2023-10-23T02:11:56Z
9209,The Return,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,9994240,313000,1,1991,254,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2001%20-%20The%20Return.mp3,-1,-1,2008-07-04T04:31:19Z,2023-10-23T02:11:56Z
9210,Asphyxiate With Fear,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,7190528,240000,2,1991,239,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2002%20-%20Asphyxiate%20With%20Fear.mp3,-1,-1,2008-07-04T04:31:20Z,2023-10-23T02:11:56Z
9211,Morbid Reality,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,10733568,364000,3,1991,235,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2003%20-%20Morbid%20Reality.mp3,-1,-1,2008-07-04T04:31:20Z,2023-10-23T02:11:56Z
9212,Megalomania,Therion,Therion,Of Darkness,Other,MusX@www.kerrazy-torrents.com,MPEG audio file,7573504,250000,4,1991,241,,,,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2004%20-%20Megalomania.mp3,-1,-1,2008-07-04T04:31:21Z,2023-10-23T02:11:56Z
9213,A Suburb to Hell,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,8405448,287000,5,1991,233,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2005%20-%20A%20Suburb%20to%20Hell.mp3,-1,-1,2008-07-04T04:31:21Z,2023-10-23T02:11:56Z
9214,Genocidal Raids,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,9172992,315000,6,1991,232,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2006%20-%20Genocidal%20Raids.mp3,-1,-1,2008-07-04T04:31:22Z,2023-10-23T02:11:56Z
9215,Time Shall Tell,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,9037861,307000,7,1991,234,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2007%20-%20Time%20Shall%20Tell.mp3,-1,-1,2008-07-04T04:31:23Z,2023-10-23T02:11:56Z
9216,Dark Eternity,Therion,Therion,Of Darkness,Rock,MusX@www.kerrazy-torrents.com,MPEG audio file,8382464,289000,8,1991,231,,Christofer Johnsson,Nuclear Blast America,file://localhost/G:%5CShared%20Music%5CTherion%5CTherion%20-%20Of%20Darkness%20-%2008%20-%20Dark%20Eternity.mp3,-1,-1,2008-07-04T04:31:23Z,2023-10-23T02:11:56Z
